 *  Executing task in folder rocket_groundstation: platformio device monitor 

--- Terminal on /dev/cu.usbserial-A5069RR4 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp8266_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
2510,0,-104.63,0.00,-0.05,1.22,9.82,7.0,0.3,-0.8,0
2520,0,-104.61,0.00,-0.05,1.21,9.82,7.0,0.3,-0.8,0
2530,0,-104.73,0.00,-0.06,1.21,9.81,7.0,0.3,-0.8,0
2540,0,-104.51,0.00,-0.02,1.22,9.82,7.0,0.3,-0.8,0
2550,0,-104.54,0.00,-0.03,1.23,9.80,7.0,0.3,-0.8,0
2560,0,-104.61,0.00,-0.05,1.23,9.82,7.0,0.3,-0.8,0
2570,0,-104.64,0.00,-0.03,1.23,9.83,7.0,0.3,-0.8,0
2580,0,-104.51,0.00,-0.05,1.22,9.83,7.0,0.3,-0.8,0
2590,0,-104.44,0.00,-0.05,1.23,9.82,7.0,0.3,-0.8,0
2600,0,-104.34,0.00,-0.04,1.22,9.81,7.0,0.3,-0.8,0
2610,0,-104.30,0.00,-0.05,1.22,9.82,7.0,0.3,-0.8,0
2620,0,-104.24,0.00,-0.04,1.22,9.82,7.0,0.3,-0.8,0
2630,0,-104.19,0.00,-0.05,1.22,9.81,7.0,0.3,-0.8,0
2640,0,-104.24,0.00,-0.06,1.23,9.82,7.0,0.3,-0.8,0
2650,0,-104.32,0.00,-0.04,1.23,9.82,7.0,0.3,-0.8,0
2660,0,-104.42,0.00,-0.04,1.22,9.83,7.0,0.3,-0.8,0
2670,0,-104.19,0.00,-0.05,1.22,9.82,7.0,0.3,-0.8,0
2680,0,-104.37,0.00,-0.03,1.22,9.85,7.0,0.3,-0.8,0
2690,0,-104.33,0.00,-0.07,1.21,9.84,7.0,0.3,-0.8,0
2700,0,-104.37,0.00,-0.05,1.21,9.83,7.0,0.3,-0.8,0
2710,0,-104.35,0.00,-0.05,1.24,9.82,7.0,0.3,-0.8,0
2720,0,-104.31,0.00,-0.05,1.22,9.82,7.0,0.3,-0.8,0
2730,0,-104.07,0.00,-0.04,1.22,9.83,7.0,0.3,-0.8,0
2740,0,-104.00,0.00,-0.05,1.23,9.82,7.0,0.3,-0.8,0
2750,0,-103.97,0.00,-0.02,1.23,9.82,7.0,0.3,-0.8,0
2760,0,-103.96,0.00,-0.04,1.22,9.83,7.0,0.3,-0.8,0
2770,0,-104.03,0.00,-0.05,1.22,9.83,7.0,0.3,-0.8,0
2780,0,-104.01,0.00,-0.05,1.22,9.83,7.0,0.3,-0.8,0
2790,0,-103.99,0.00,-0.05,1.22,9.82,7.0,0.3,-0.8,0
2800,0,-103.90,0.00,-0.04,1.22,9.84,7.0,0.3,-0.8,0
2810,0,-103.91,0.00,-0.05,1.22,9.81,7.0,0.3,-0.8,0
2820,0,-104.07,0.00,-0.04,1.23,9.81,7.0,0.3,-0.8,0
2830,0,-104.28,0.00,-0.05,1.23,9.81,7.0,0.3,-0.9,0
2840,0,-104.43,0.00,-0.03,1.22,9.81,7.0,0.3,-0.9,0
